Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
01/11/2023,30023,2,Deer Lodge County,MT,95.9,5930,64.9,5898,66.9,5701,68.1,5338,67.7,2086,93,5465,59.8,5443,61.7,502,53.7,5271,62.9,4941,62.6,1975,88.1,3354,61.4,3354,61.6,3327,63.1,3220,65.2,2529,75,1650,83.5,1466,58,1093,66.2,C,10,10,12,10,10,12,Non-metro,6,6,8,6,6,8,12,12,12,12,8,8,8,8,9140,8822,934,8375,7888,2242,1572,17.8,1566,18.7,1539,19.5,1001,44.6
01/11/2023,48501,2,Yoakum County,TX,98.9,4173,47.9,4165,52.5,4066,60,3801,64.8,866,83.8,3533,40.5,3532,44.5,263,12.7,3469,51.2,3269,55.7,781,75.6,1200,34,1200,34,1199,34.6,1187,36.3,843,48.5,457,58.5,201,23.8,130,28.4,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,6,6,6,6,6,6,6,6,8713,7930,2066,6781,5864,1033,196,2.5,196,2.9,193,3.3,107,10.4
01/11/2023,18029,2,Dearborn County,IN,98.6,36587,74,36483,77.8,35765,83.7,34071,88.2,10746,95,32353,65.4,32315,68.9,2066,25,31750,74.3,30249,78.3,9852,95,14766,45.6,14766,45.7,14663,46.2,14315,47.3,11182,57.8,6744,68.5,4379,39.2,3149,46.7,A,3,3,1,3,3,4,Metro,3,3,1,3,3,4,3,3,3,3,3,3,3,3,49458,46886,8267,42734,38619,9064,4354,9.3,4320,10.1,4249,11,2505,27.6
01/11/2023,51149,2,Prince George County,VA,78.2,23917,62.4,23893,66.1,23618,72.2,22335,74.7,3824,69.1,20752,54.1,20745,57.4,1178,18.9,20533,62.8,19567,65.4,3395,61.4,2547,12.3,2547,12.3,2527,12.3,2460,12.6,255,3.8,71,2.1,194,76.1,115,95,B,6,6,5,6,7,6,Metro,2,2,1,2,3,2,5,5,5,5,1,1,1,1,38353,36140,6229,32718,29911,5531,344,1,341,1,335,1.1,106,1.9
01/11/2023,16083,2,Twin Falls County,ID,97.7,49518,57,49318,61.1,47498,66.8,44323,70.3,13027,95,44972,51.8,44930,55.7,4563,25.9,43347,61,40367,64,12245,90.1,21770,48.4,21770,48.5,21490,49.6,20694,51.3,14674,66.8,9382,76.6,7739,52.7,5633,60,C,10,10,9,10,10,12,Non-metro,6,6,5,6,6,8,11,11,12,11,7,7,8,7,86878,80684,17610,71075,63074,13589,9254,11.5,9130,12.8,8860,14,5168,38
01/11/2023,19003,2,Adams County,IA,97.3,2208,61.3,2205,64.6,2158,69.5,2083,73.1,748,87.8,2072,57.5,2071,60.7,111,19.7,2028,65.3,1960,68.8,719,84.4,1262,60.9,1262,60.9,1252,61.7,1241,63.3,963,74.5,587,81.6,579,60.1,402,68.5,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,4,4,4,4,8,8,8,8,3602,3411,563,3107,2848,852,608,17.8,604,19.4,601,21.1,365,42.8
01/11/2023,48485,2,Wichita County,TX,98.9,79536,60.1,79418,64.1,77826,69.5,73707,71.9,19235,95,70355,53.2,70332,56.7,4712,21.9,69139,61.7,65620,64.1,17463,88,29082,41.3,29082,41.3,28967,41.9,28522,43.5,19657,57.9,11662,66.8,8398,42.7,5708,48.9,D,14,14,13,14,14,16,Metro,2,2,1,2,2,4,15,15,15,15,3,3,3,3,132230,123938,21496,112019,102442,19854,9764,7.9,9690,8.7,9535,9.3,5167,26
01/11/2023,48437,2,Swisher County,TX,98.9,3406,46,3397,48.9,3363,54.3,3226,57.9,1032,79.1,3017,40.8,3017,43.4,137,9.9,2992,48.3,2880,51.7,935,71.6,1313,43.5,1313,43.5,1313,43.9,1307,45.4,945,56,575,61.5,324,34.3,234,40.7,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,15,15,15,14,7,7,7,6,7397,6951,1378,6197,5573,1305,421,6.1,421,6.8,420,7.5,234,17.9
01/11/2023,13181,2,Lincoln County,GA,88.9,4278,54,4276,56.9,4214,60.7,4037,62.6,1476,75.9,3763,47.5,3763,50.1,182,17.1,3720,53.6,3581,55.6,1333,68.6,1597,42.4,1597,42.4,1595,42.9,1570,43.8,1254,52.7,804,60.3,485,38.7,346,43,C,9,10,9,10,10,11,Metro,1,2,1,2,2,3,11,11,11,10,3,3,3,2,7921,7509,1065,6940,6444,1944,538,7.2,538,7.8,534,8.3,339,17.4
01/11/2023,36003,2,Allegany County,NY,97.5,22891,49.7,22837,52.3,22118,55.1,20672,56.1,6905,76.3,21166,45.9,21124,48.4,2031,29.6,20451,51,19093,51.9,6382,70.5,11739,55.5,11739,55.6,11676,57.1,11285,59.1,8059,69.6,4907,76.9,4010,49.8,2870,58.5,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,7,8,8,8,7,46091,43667,6850,40131,36817,9055,4731,10.8,4700,11.7,4630,12.6,2860,31.6
01/11/2023,47011,2,Bradley County,TN,97.8,52436,48.5,52347,51.4,51420,55.3,48949,57.9,14756,78.8,46587,43.1,46556,45.7,2866,16.5,45799,49.3,43690,51.7,13800,73.7,20960,45,20960,45,20864,45.6,20485,46.9,15228,58.6,9362,67.8,6981,45.8,4890,52.2,C,9,9,9,9,10,11,Metro,1,1,1,1,2,3,11,11,11,11,3,3,3,3,108110,101833,17365,92930,84468,18724,6406,6.3,6370,6.9,6275,7.4,3707,19.8
01/11/2023,30079,2,Prairie County,MT,95.9,456,42.3,456,45,450,48.3,431,49.1,228,63.2,417,38.7,417,41.2,23,16.9,411,44.1,394,44.9,212,58.7,241,57.8,241,57.8,240,58.4,238,60.4,208,70.7,162,76.4,90,43.3,80,49.4,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,4,4,4,3,8,8,8,7,1077,1013,136,931,877,361,86,8.5,86,9.2,85,9.7,71,19.7
01/11/2023,31131,2,Otoe County,NE,90.9,9455,59,,,,,,,,,9295,58.1,9275,61.9,982,35,8934,66.2,8293,68.1,2742,86.6,6008,64.6,6005,64.7,5945,66.5,5726,69,4206,83.8,2583,94.2,2501,59.5,1775,68.7,B,6,6,6,7,7,8,Non-metro,6,6,6,7,7,8,8,8,8,8,8,8,8,8,16012,14973,2804,13489,12169,3166,2596,17.3,2580,19.1,2519,20.7,1536,48.5
01/11/2023,02282,2,Yakutat City and Borough,AK,97.4,481,83.1,480,87.4,463,91.3,438,91.8,116,95,461,79.6,460,83.8,41,56.9,444,87.6,419,87.8,112,91.8,267,57.9,267,58,266,59.9,258,61.6,173,75.2,95,84.8,89,51.4,55,57.9,B,7,8,8,8,8,8,Non-metro,7,8,8,8,8,8,8,8,8,8,8,8,8,8,579,549,72,507,477,122,88,16,87,17.2,86,18,45,36.9
01/11/2023,19169,2,Story County,IA,97.3,69393,71.5,68388,73.7,64933,75.1,60736,74.9,12987,95,63714,65.6,63129,68,7105,60.7,59906,69.3,56024,69.1,12583,95,39640,62.2,39613,62.7,38354,64,36325,64.8,19628,82.7,11252,89.4,14221,72.5,9100,80.9,B,7,7,8,7,7,8,Metro,3,3,4,3,3,4,8,8,8,8,4,4,4,4,97117,92805,11707,86450,81098,12269,21609,23.3,20934,24.2,19991,24.7,8597,70.1
01/11/2023,40083,2,Logan County,OK,93.8,21199,44.2,21134,46.7,20659,50.2,19476,52.4,5797,73.7,17709,36.9,17684,39.1,1342,16.5,17303,42.1,16342,44,4942,62.8,7849,44.3,7849,44.4,7775,44.9,7590,46.4,5702,59.5,3416,69.1,3181,55.8,2197,64.3,B,5,5,5,5,5,6,Metro,1,1,1,1,1,2,7,7,7,7,3,3,3,3,48011,45283,8111,41126,37172,7868,4042,8.9,4013,9.8,3941,10.6,2277,28.9
01/11/2023,08007,2,Archuleta County,CO,97,9347,66.6,9331,69.5,9105,73.3,8748,75.8,3711,95,8369,59.7,8363,62.3,495,26.4,8185,65.9,7868,68.2,3381,88.2,4979,59.5,4979,59.5,4947,60.4,4855,61.7,3994,70.2,2500,73.9,2289,57.3,1612,64.5,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,8,8,8,7,8,8,8,7,14029,13418,1877,12426,11541,3834,2528,18.8,2508,20.2,2475,21.4,1542,40.2
01/11/2023,34013,2,Essex County,NJ,94.1,755708,94.6,749224,95,709955,95,654607,95,124354,95,610238,76.4,606035,81.2,79023,57.7,573597,85.4,527012,86.5,99753,89.8,305110,50,304934,50.3,298108,52,281917,53.5,157689,65.6,72535,72.7,69211,43.9,37998,52.4,D,15,16,16,16,16,16,Metro,3,4,4,4,4,4,16,16,16,15,4,4,4,3,798975,746491,136913,671913,609578,111102,108696,14.6,105395,15.7,100336,16.5,35077,31.6
01/11/2023,47051,2,Franklin County,TN,97.8,20438,48.4,20404,51,20144,54.5,19468,57.5,7140,83.1,18064,42.8,18047,45.1,807,13.1,17822,48.3,17240,50.9,6612,77,9074,50.2,9074,50.3,9022,50.6,8888,51.6,7102,61.7,4567,69.1,3448,48.5,2518,55.1,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,12,12,12,11,8,8,8,7,42208,40043,6181,36930,33862,8589,3343,8.3,3327,9,3282,9.7,2024,23.6
01/11/2023,06033,2,Lake County,CA,97.7,43611,67.7,43537,71.9,42443,76.9,40172,79.1,13272,89.4,39238,60.9,39202,64.7,2771,28.2,38393,69.5,36431,71.8,12240,82.4,20425,52.1,20425,52.1,20356,53,19938,54.7,14608,64.4,8791,71.8,6335,43.4,4436,50.5,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,16,16,16,15,8,8,8,7,64386,60589,9831,55218,50758,14849,5992,9.9,5977,10.8,5893,11.6,3582,24.1
01/11/2023,01057,2,Fayette County,AL,92.6,6853,42,6850,44.5,6779,48.3,6528,50.7,2533,71.5,5892,36.1,5891,38.3,270,10.7,5834,41.6,5621,43.7,2212,62.4,2259,38.3,2259,38.3,2254,38.6,2229,39.7,1882,49.7,1268,57.3,758,40.3,572,45.1,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,10,10,10,10,6,6,6,6,16302,15400,2531,14038,12869,3545,687,4.5,685,4.9,682,5.3,488,13.8
01/11/2023,46021,2,Campbell County,SD,96.7,816,59.3,814,62.3,810,66,792,68.9,352,87.3,674,49,672,51.5,14,9,670,54.6,658,57.2,301,74.7,313,46.4,313,46.6,312,46.6,310,47.1,259,53.8,187,62.1,84,32.4,61,32.6,A,1,2,1,2,2,3,Non-metro,5,6,5,6,6,7,3,3,3,2,7,7,7,6,1376,1306,156,1227,1150,403,115,8.8,114,9.3,112,9.7,74,18.4
01/11/2023,21021,2,Boyle County,KY,94.1,20279,67.5,20207,70.9,19609,74.9,18560,77,5629,95,17778,59.1,17747,62.3,1427,32.4,17236,65.8,16320,67.7,5026,85.3,9195,51.7,9194,51.8,9105,52.8,8868,54.3,6277,65.7,3688,73.4,3024,48.2,2043,55.4,C,10,10,10,11,11,12,Non-metro,6,6,6,7,7,8,12,12,12,11,8,8,8,7,30060,28497,4404,26186,24093,5892,3682,12.9,3676,14,3631,15.1,2047,34.7
01/11/2023,48351,2,Newton County,TX,98.9,3897,28.7,3893,30,3859,32.4,3722,34.1,1518,52.7,3417,25.1,3417,26.3,135,6.5,3392,28.5,3282,30,1380,47.9,1422,41.6,1422,41.6,1421,41.9,1408,42.9,1231,51.1,823,59.6,413,33.5,304,36.9,D,13,13,13,13,13,13,Metro,1,1,1,1,1,1,15,15,15,14,3,3,3,2,13595,12991,2062,11894,10929,2878,339,2.6,338,2.8,336,3.1,223,7.7
01/11/2023,20111,2,Lyon County,KS,93.9,21791,65.6,21694,69.5,20844,73.5,19311,74.8,5103,95,19765,59.5,19714,63.1,2201,40.8,18940,66.7,17513,67.8,4719,90.9,10172,51.5,10172,51.6,10056,53.1,9606,54.9,6267,68.4,3617,76.6,3169,50.6,2160,59.7,C,10,10,11,11,11,12,Non-metro,6,6,7,7,7,8,12,12,12,11,8,8,8,7,33195,31227,5393,28378,25834,5190,3618,11.6,3568,12.6,3473,13.4,1836,35.4
01/11/2023,47125,2,Montgomery County,TN,97.8,154070,73.7,153261,79.9,148236,87.4,138349,90.4,21320,95,129623,62,129376,67.4,12350,31.9,125460,73.9,117026,76.5,19077,95,48792,37.6,48790,37.7,48163,38.4,46274,39.5,26591,61.2,13751,72.1,12653,47.6,7803,56.7,C,10,11,10,11,11,12,Metro,2,3,2,3,3,4,10,10,10,11,2,2,2,3,208993,191828,38774,169682,153054,19760,13836,7.2,13611,8,13120,8.6,5770,29.2
01/11/2023,51153,2,Prince William County,VA,78.2,429052,91.2,425709,95,399951,95,359374,95,60621,95,357402,76,355754,81.5,57027,61.8,334248,86.4,298727,86.8,47839,95,164844,46.1,164761,46.3,160633,48.1,149047,49.9,79303,62,33468,70,42114,53.1,21510,64.3,B,7,8,8,8,8,8,Metro,3,4,4,4,4,4,7,7,7,7,3,3,3,3,470335,436353,92318,387065,344035,48523,72208,16.5,70340,18.2,67059,19.5,24420,50.3
01/11/2023,48409,2,San Patricio County,TX,98.9,44721,67,44603,71.9,43201,78.3,39678,80.8,10048,95,37832,56.7,37816,61,3945,30.6,36813,66.7,33871,68.9,8921,87.4,14424,38.1,14424,38.1,14312,38.9,14020,41.4,10248,54.7,5627,63.1,4589,44.8,2918,51.9,D,14,14,14,15,15,16,Metro,2,2,2,3,3,4,14,14,15,14,2,2,3,2,66730,62038,12906,55166,49132,10209,5363,8.6,5334,9.7,5234,10.7,2780,27.2
01/11/2023,01125,2,Tuscaloosa County,AL,92.6,114570,54.7,114180,58,111245,62,104844,63.4,26268,91.2,94964,45.4,94790,48.2,7537,24,92609,51.6,87253,52.8,22958,79.7,37546,39.5,37542,39.6,37332,40.3,36318,41.6,24900,55.5,14852,64.7,10738,43.1,7411,49.9,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,10,11,11,10,2,3,3,2,209355,196823,31438,179572,165385,28789,12603,6.4,12568,7,12302,7.4,6487,22.5
01/11/2023,22065,2,Madison Parish,LA,96.9,6291,57.4,6285,61.6,6117,66.6,5746,68.8,1561,95,5224,47.7,5222,51.2,436,23.6,5079,55.3,4786,57.3,1315,80.4,2009,38.5,2009,38.5,2000,39.4,1973,41.2,1475,56.4,870,66.2,487,33,344,39.5,D,13,14,13,14,14,16,Non-metro,5,6,5,6,6,8,14,14,15,15,6,6,7,7,10951,10196,1849,9184,8347,1635,363,3.6,361,3.9,353,4.2,216,13.2
01/11/2023,01007,2,Bibb County,AL,92.6,9788,43.7,9770,46.2,9605,49.3,9144,51.3,2634,70.6,8132,36.3,8125,38.4,518,15.6,7999,41.1,7607,42.6,2372,63.5,3396,41.8,3396,41.8,3385,42.3,3316,43.6,2605,56.3,1580,66.6,1095,42,795,50.3,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,15,15,15,15,3,3,3,3,22394,21148,3311,19480,17837,3733,1075,5.1,1075,5.5,1054,5.9,595,15.9
01/11/2023,26153,2,Schoolcraft County,MI,94.2,4662,57.6,,,,,,,,,4625,57.1,4624,59.7,246,23.6,4576,63.5,4378,65.3,1879,84.3,2822,61,2822,61,2816,61.5,2754,62.9,2227,69.4,1451,77.2,1115,50.1,855,58.9,B,6,6,5,6,7,8,Non-metro,6,6,5,6,7,8,8,8,8,7,8,8,8,7,8094,7745,1043,7201,6702,2229,697,9,692,9.6,680,10.1,455,20.4
01/11/2023,27031,2,Cook County,MN,94.7,4929,90.2,4863,92.9,4660,94.7,4468,95,1680,95,4550,83.3,4506,86,375,62.7,4315,87.7,4131,89,1592,95,3130,68.8,3129,69.4,3044,70.5,2945,71.3,2123,79.2,1365,85.7,1732,81.6,1198,87.8,A,4,4,4,4,4,4,Non-metro,8,8,8,8,8,8,4,4,4,4,8,8,8,8,5463,5237,598,4919,4639,1601,2128,40.6,2075,42.2,2022,43.6,1146,71.6
01/11/2023,12129,2,Wakulla County,FL,98.6,18589,55.1,18539,58,18142,61.9,17186,64.2,5685,95,15531,46,15507,48.5,1179,22.5,15170,51.8,14328,53.6,4905,91.4,6657,42.9,6657,42.9,6607,43.6,6465,45.1,5059,54.7,3144,64.1,2392,47.3,1693,53.8,A,1,1,1,2,2,4,Metro,1,1,1,2,2,4,3,3,3,2,3,3,3,2,33739,31980,5229,29314,26751,5366,2396,7.5,2377,8.1,2335,8.7,1462,27.2
01/11/2023,37125,2,Moore County,NC,96.8,92656,91.8,92044,95,89861,95,85451,95,35989,95,67429,66.8,67098,70.7,4526,29,65769,76.1,62572,78.9,26886,95,21702,32.2,21692,32.3,21481,32.7,20817,33.3,16550,38.8,11252,41.9,5246,31.7,3772,33.5,B,7,7,5,7,7,8,Non-metro,7,7,5,7,7,8,6,6,6,5,6,6,6,5,100880,94937,15609,86466,79328,24192,14810,15.6,14525,16.8,14085,17.8,8882,36.7
01/11/2023,05001,2,Arkansas County,AR,92.1,11926,68.2,11914,72.9,11543,78.1,10715,79.5,3235,91.1,10200,58.3,10200,62.4,862,30,9962,67.4,9338,69.3,2955,83.2,4844,47.5,4844,47.5,4825,48.4,4722,50.6,3540,63.6,2212,74.9,1572,44.4,1154,52.2,C,10,10,10,11,11,12,Non-metro,6,6,6,7,7,8,11,11,12,11,7,7,8,7,17486,16353,2874,14786,13479,3551,1433,8.8,1430,9.7,1412,10.5,938,26.4
01/11/2023,23025,2,Somerset County,ME,96.2,36404,72.1,36279,75.4,35400,79.4,33591,81.9,11595,95,32503,64.4,32450,67.4,2403,33.9,31669,71,30047,73.3,10142,94.1,19081,58.7,19077,58.8,18927,59.8,18420,61.3,13905,71.8,8126,80.1,7911,56.9,5417,66.7,B,6,7,6,7,7,8,Non-metro,6,7,6,7,7,8,8,8,8,8,8,8,8,8,50484,48111,7094,44609,41017,10775,9366,19.5,9279,20.8,9116,22.2,5509,51.1
01/11/2023,38091,2,Steele County,ND,92.7,1084,57.4,1075,60.9,1047,65.2,992,67.3,416,87.4,923,48.8,921,52.2,62,21.5,899,55.9,859,58.2,359,75.4,510,55.3,510,55.4,508,56.5,499,58.1,394,65.4,262,73,176,44.7,143,54.6,A,1,2,1,2,2,3,Non-metro,5,6,5,6,6,7,4,4,4,3,8,8,8,7,1890,1764,289,1607,1475,476,204,11.6,202,12.6,200,13.6,145,30.5
01/11/2023,29035,2,Carter County,MO,91.3,2467,41.2,2465,44,2449,48.1,2361,51.3,906,72.5,2050,34.3,2049,36.5,92,9.2,2038,40,1957,42.5,793,63.4,868,42.3,868,42.4,865,42.4,857,43.8,718,53,472,59.5,334,46.5,246,52.1,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,11,11,11,10,7,7,7,6,5982,5608,1005,5090,4603,1250,414,7.4,414,8.1,414,9,265,21.2
01/11/2023,37089,2,Henderson County,NC,96.8,99760,85,99284,88.8,96533,93.5,92051,95,38828,95,75986,64.7,75817,67.8,5516,33.8,73810,71.5,70301,73.7,29704,95,30319,39.9,30313,40,30055,40.7,29271,41.6,23073,48.9,15961,53.7,9594,41.6,7234,45.3,B,6,7,6,7,7,8,Metro,2,3,2,3,3,4,6,7,7,6,2,3,3,2,117417,111764,16313,103234,95451,30961,20745,18.6,20531,19.9,20168,21.1,13148,42.5
01/11/2023,13171,2,Lamar County,GA,88.9,7696,40.3,7688,42.8,7556,46,7162,47.4,2354,71,6814,35.7,6813,37.9,424,14.8,6714,40.9,6389,42.3,2240,67.6,3136,46,3136,46,3124,46.5,3067,48,2422,58.6,1542,68.8,1041,43,771,50,C,9,9,9,9,9,11,Metro,1,1,1,1,1,3,11,11,11,11,3,3,3,3,19077,17964,2858,16428,15106,3316,1080,6,1077,6.6,1064,7,678,20.4
01/11/2023,06097,2,Sonoma County,CA,97.7,434687,87.9,430498,91.5,409168,94.4,378561,94.9,103729,95,399682,80.9,396868,84.4,47470,66.2,377913,87.2,349398,87.6,96746,94.5,265136,66.3,265061,66.8,260017,68.8,247076,70.7,152685,81.9,85529,88.4,100367,65.7,64145,75,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,12,4,4,4,4,494336,470488,71657,433303,398831,102323,125236,26.6,122618,28.3,118922,29.8,60882,59.5
01/11/2023,27119,2,Polk County,MN,94.7,21387,68.2,21322,73.1,20553,78.3,19194,81.2,6157,95,19000,60.6,18975,65,1808,32.7,18336,69.9,17167,72.6,5448,94.4,9064,47.7,9064,47.8,8962,48.9,8713,50.8,6282,61,3726,68.4,3434,54.7,2373,63.7,B,6,7,6,7,7,8,Metro,2,3,2,3,3,4,7,7,8,7,3,3,4,3,31364,29186,5535,26237,23651,5774,4367,15,4318,16.5,4222,17.9,2397,41.5
01/11/2023,20195,2,Trego County,KS,93.9,1159,41.3,1158,43.1,1147,46.2,1106,47.9,409,53.5,1119,39.9,1118,41.6,51,13.6,1108,44.7,1067,46.2,399,52.2,595,53.2,595,53.2,593,53.5,587,55,483,69.3,336,84.2,258,53.4,196,58.3,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,4,4,4,4,8,8,8,8,2803,2686,376,2480,2310,764,245,9.1,243,9.8,242,10.5,173,22.6
01/11/2023,55139,2,Winnebago County,WI,96.7,118301,68.8,117191,72.1,112037,75.2,104449,76.3,29218,95,109426,63.7,108770,66.9,11585,45.2,104202,70,97185,71,27322,94.5,68991,63,68986,63.4,67740,65,64899,66.8,42680,78.9,23761,87,26565,62.2,17195,72.4,A,2,3,3,3,3,4,Metro,2,3,3,3,3,4,4,4,4,4,4,4,4,4,171907,162513,25611,148959,136902,28908,31841,19.6,31320,21,30374,22.2,15570,53.9
01/11/2023,16005,2,Bannock County,ID,97.7,54121,61.6,53875,65.9,52090,71.5,48692,74.8,12654,95,48089,54.8,48008,58.8,4622,27.8,46443,63.7,43386,66.6,11708,90.8,22824,47.5,22824,47.5,22538,48.5,21824,50.3,14502,66,8753,74.8,7547,52,5248,60,C,10,10,9,10,11,12,Metro,2,2,1,2,3,4,11,11,12,11,3,3,4,3,87808,81706,16602,72888,65104,12894,9970,12.2,9832,13.5,9581,14.7,5260,40.8
01/11/2023,26073,2,Isabella County,MI,94.2,32796,46.9,,,,,,,,,31982,45.8,31923,47.9,2421,27.4,31309,50.6,29502,51.1,7986,86.4,18794,58.8,18794,58.9,18549,59.2,17931,60.8,11213,73,6360,79.6,5256,46.9,3464,54.5,C,9,9,9,10,10,12,Non-metro,5,5,5,6,6,8,12,12,12,11,8,8,8,7,69872,66591,8843,61912,57748,9241,5715,8.6,5589,9,5429,9.4,2518,27.2
01/11/2023,28147,2,Walthall County,MS,98.1,6920,48.4,6915,51.4,6772,55.3,6318,57,2003,70.4,6089,42.6,6086,45.2,487,20.4,5966,48.7,5599,50.6,1883,66.2,2438,40,2438,40.1,2431,40.7,2382,42.5,1956,55.6,1258,66.8,602,30.8,423,33.6,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,15,15,15,15,7,7,7,7,14286,13466,2390,12243,11076,2846,386,2.9,384,3.1,377,3.4,233,8.2
01/11/2023,47033,2,Crockett County,TN,97.8,7970,56,7965,59.4,7857,64.9,7480,68.6,2376,86.9,7101,49.9,7100,52.9,395,15.8,7017,58,6705,61.5,2205,80.7,3097,43.6,3097,43.6,3086,44,3034,45.2,2431,58.9,1500,68,926,38.1,682,45.5,D,13,14,13,14,14,16,Metro,1,2,1,2,2,4,15,15,15,15,3,3,3,3,14230,13411,2503,12099,10908,2733,687,5.1,686,5.7,682,6.3,452,16.5
01/11/2023,12083,2,Marion County,FL,98.6,242636,66.4,242290,69.7,237822,74,226521,76,99933,93.7,214351,58.6,214196,61.6,13407,27.1,210690,65.6,200789,67.4,90907,85.2,105925,49.4,105923,49.5,105536,50.1,103730,51.7,88153,61.9,64079,70.5,42018,47.7,33957,53,D,14,14,13,15,15,16,Metro,2,2,1,3,3,4,15,16,16,15,3,4,4,3,365579,347606,49541,321251,298065,106675,38799,11.2,38694,12,38346,12.9,28626,26.8
01/11/2023,31161,2,Sheridan County,NE,90.9,,,,,,,,,,,1804,34.4,1801,36.6,124,14.9,1752,39,1677,41,684,48.8,1004,55.7,1004,55.7,995,56.8,974,58.1,797,69.3,569,83.2,413,51.8,321,56.4,C,9,9,9,9,9,9,Non-metro,5,5,5,5,5,5,12,12,12,12,8,8,8,8,5246,4922,831,4493,4091,1401,385,7.8,383,8.5,378,9.2,245,17.5
01/11/2023,32510,2,Carson City,NV,95.1,42519,76,42417,80.4,41408,85.6,38972,87.4,12778,95,37207,66.5,37146,70.4,2856,34.9,36353,75.1,34290,76.9,11405,95,18053,48.5,18053,48.6,17954,49.4,17486,51,12826,62.2,7972,69.9,6368,49.6,4552,57.1,D,15,15,14,15,15,16,Metro,3,3,2,3,3,4,15,15,16,15,3,3,4,3,55916,52757,8189,48395,44568,11573,7461,14.1,7410,15.3,7287,16.4,4371,37.8
